city,iteractions_count,clickout_sum,user_id_unique,session_id_unique,item_id_unique,step_median,item_per_session
"Bitlis, Turkey",15,1.0,3,3,3,7.0,1.0
"Bislig, Philippines",3,1.0,1,1,1,2.0,1.0
"Biskupiec , Poland",7,1.0,2,2,2,2.0,1.0
"Bishops Lydeard, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Bishops Castle, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Tofo, Mozambique",6,1.0,1,1,3,141.5,3.0
"Toho, Japan",2,1.0,1,1,1,2.5,1.0
"Tokarnia, Poland",1,1.0,1,1,1,1.0,1.0
"Bischheim, France",1,1.0,1,1,1,1.0,1.0
"Bisamberg, Austria",1,1.0,1,1,1,1.0,1.0
"Tokomaru Bay, New Zealand",3,1.0,2,2,2,1.0,1.0
"Birštonas, Lithuania",3,1.0,1,1,1,2.0,1.0
"Birmenstorf, Switzerland",2,1.0,1,1,1,1.5,1.0
"Tolaga Bay, New Zealand",3,1.0,2,2,1,2.0,0.5
"Birkenfeld, Germany",24,1.0,1,1,2,12.5,2.0
"Bitritto, Italy",91,1.0,1,1,2,46.0,2.0
"Tobadill, Austria",3,1.0,1,1,2,2.0,2.0
"Bladensburg, USA",4,1.0,1,1,1,5.5,1.0
"Bitung, Indonesia",1,1.0,1,1,1,1.0,1.0
"Samaniego, Spain",8,1.0,1,1,1,4.5,1.0
"Tisdale, Canada",3,1.0,1,1,1,2.0,1.0
"Tisens - Prissian, Italy",1,1.0,1,1,1,1.0,1.0
"Blackwater, Australia",2,1.0,1,1,1,1.5,1.0
"Blackfalds, Canada",6,1.0,1,1,1,3.5,1.0
"Black River, Jamaica",2,1.0,1,1,1,78.5,1.0
"Tittling, Germany",8,1.0,5,5,1,3.5,0.2
"Tittmoning, Germany",3,1.0,1,1,2,2.0,2.0
"Blace, Serbia",1,1.0,1,1,1,1.0,1.0
"Tivim, India",10,1.0,1,1,2,5.5,2.0
"Björkliden, Sweden",4,1.0,3,3,2,1.5,0.6666666666666666
"Tizi Ouzou, Algeria",2,1.0,1,1,1,10.5,1.0
"Bjugn, Norway",11,1.0,1,1,1,6.0,1.0
"Tizzano Val Parma, Italy",6,1.0,2,3,2,2.5,0.6666666666666666
"Bizau, Austria",1,1.0,1,1,1,1.0,1.0
"Tidworth, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Tichy, Algeria",1,1.0,1,1,1,1.0,1.0
"Tiburon, USA",46,1.0,3,3,2,170.5,0.6666666666666666
"Boekel, Netherlands",1,1.0,1,1,1,1.0,1.0
"Thamesford, Canada",32,1.0,1,1,1,16.5,1.0
"Bodoquena, Brazil",20,1.0,7,9,2,3.5,0.2222222222222222
"Bodonal de la Sierra, Spain",2,1.0,1,1,1,1.5,1.0
"Thannenkirch, France",33,1.0,2,2,4,52.0,2.0
"Bodio Lomnago, Italy",1,1.0,1,1,1,1.0,1.0
"Thaton, Myanmar",2,1.0,1,1,1,2.5,1.0
"Thaur, Austria",4,1.0,2,2,2,2.0,1.0
"The Colony, USA",3,1.0,2,2,1,2.0,0.5
"Bodega, USA",3,1.0,1,1,1,2.0,1.0
"Bocholt, Belgium",12,1.0,1,1,2,6.5,2.0
"Themar, Germany",36,1.0,1,1,3,18.5,3.0
"Bocenago, Italy",3,1.0,1,1,1,2.0,1.0
"Thenon, France",5,1.0,2,2,1,3.0,0.5
"Theoule sur Mer, France",70,1.0,1,1,3,95.5,3.0
"Thermal, USA",1,1.0,1,1,1,1.0,1.0
"Bodyke, Ireland",3,1.0,1,1,1,2.0,1.0
"Thai Nguyen, Vietnam",1,1.0,1,1,1,1.0,1.0
"Boca Chica, Panama",190,1.0,5,5,7,87.5,1.4
"Bogarra, Spain",7,1.0,1,1,1,4.0,1.0
"Terryglass, Ireland",2,1.0,1,1,1,1.5,1.0
"Tervuren, Belgium",34,1.0,1,2,1,9.0,0.5
"Boiro, Spain",6,1.0,2,2,2,3.5,1.0
"Bohumín, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Bohorok, Indonesia",1,1.0,1,1,1,1.0,1.0
"Teterow, Germany",1,1.0,1,1,1,1.0,1.0
"Teufen, Switzerland",8,1.0,1,1,1,4.5,1.0
"Teupitz, Germany",2,1.0,1,1,1,1.5,1.0
"Boguszów-Gorce , Poland",1,1.0,1,1,1,1.0,1.0
"Boguchwala, Poland",2,1.0,1,1,1,1.5,1.0
"Bogra, Bangladesh",2,1.0,1,1,1,1.5,1.0
"Bogis-Bossey, Switzerland",2,1.0,1,2,1,1.0,0.5
"Boghis Bai, Romania",1,1.0,1,1,1,1.0,1.0
"Bogel, Germany",1,1.0,1,1,1,1.0,1.0
"Bogatynia , Poland",3,1.0,2,2,1,1.0,0.5
"Boca Grande, USA",2,1.0,2,2,1,16.5,0.5
"Boboshevo, Bulgaria",46,1.0,1,1,4,23.5,4.0
"Tibshelf, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Blue Lake, USA",3,1.0,1,1,1,2.0,1.0
"Three Lakes, USA",18,1.0,2,2,3,45.5,1.5
"Bludov, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Thuin, Belgium",5,1.0,1,1,2,26.0,2.0
"Thulamahashe   , South Africa",2,1.0,1,1,1,1.5,1.0
"Thurles, Ireland",94,1.0,3,5,3,17.0,0.6
"Thurmont, USA",1,1.0,1,1,1,1.0,1.0
"Thursday Island, Australia",5,1.0,1,1,1,3.0,1.0
"Thury-Harcourt, France",1,1.0,1,1,1,1.0,1.0
"Thusis, Switzerland",1,1.0,1,1,1,1.0,1.0
"Théza, France",1,1.0,1,1,1,1.0,1.0
"Bloomingdale, USA",1,1.0,1,1,1,1.0,1.0
"Bloomfield, Canada",4,1.0,1,1,1,2.5,1.0
"Tianliao District, Taiwan",2,1.0,1,1,1,1.5,1.0
"Tibaná, Colombia",2,1.0,2,2,1,6.0,0.5
"Blokzijl, Netherlands",28,1.0,1,1,2,14.5,2.0
"Thousand Oaks, USA",118,1.0,3,3,5,184.5,1.6666666666666667
"Thorney, United Kingdom",1,1.0,1,1,1,6.0,1.0
"Thiais, France",122,1.0,1,1,8,132.5,8.0
"Thorne, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Thiene, Italy",1,1.0,1,1,1,1.0,1.0
"Thiers, France",3,1.0,1,1,1,2.0,1.0
"Bobcaygeon, Canada",8,1.0,1,1,1,4.5,1.0
"Boaventura, Portugal",2,1.0,2,2,2,1.0,1.0
"Bo Trach, Vietnam",2,1.0,1,1,2,1.5,2.0
"Thiviers, France",1,1.0,1,1,1,1.0,1.0
"Thiézac, France",2,1.0,1,1,1,8.5,1.0
"Bo Kaap, South Africa",126,1.0,4,4,7,351.5,1.75
"Thoiry, France",1,1.0,1,1,1,1.0,1.0
"Tholey, Germany",6,1.0,1,1,2,3.5,2.0
"Blönduós, Iceland",5,1.0,4,4,2,6.0,0.5
"Thompson, Canada",3,1.0,1,1,1,2.0,1.0
"Blyth, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Thornaby-on-Tees, United Kingdom",2,1.0,1,1,1,14.5,1.0
"Thornbury, Canada",2,1.0,1,1,1,1.5,1.0
"Corryong, Australia",6,1.0,1,1,1,3.5,1.0
"Detling, United Kingdom",5,1.0,1,1,2,3.0,2.0
"Oakbank, Australia",3,1.0,1,1,1,3.0,1.0
"Hankasalmi, Finland",2,1.0,1,1,1,1.5,1.0
"Newbiggin, United Kingdom",9,1.0,1,1,2,5.0,2.0
"Hapeville, USA",2,1.0,1,1,1,1.5,1.0
"Hapcheon, South Korea",3,1.0,1,1,1,2.0,1.0
"Newbridge, United Kingdom",1,1.0,1,1,1,2.0,1.0
"Hanwell, Canada",1,1.0,1,1,1,1.0,1.0
"Newcastle Emlyn, United Kingdom",37,1.0,2,3,4,17.0,1.3333333333333333
"Newcastle, USA",2,1.0,1,1,1,4.5,1.0
"Hanna, Canada",2,1.0,1,1,1,1.5,1.0
"Hanceville, USA",14,1.0,1,1,1,7.5,1.0
"Nexø, Denmark",4,1.0,2,2,3,293.5,1.5
"Hamyang, South Korea",7,1.0,1,1,1,4.0,1.0
"Newport, Ireland",29,1.0,2,3,3,14.0,1.0
"Hamra, Sweden",2,1.0,1,1,1,1.5,1.0
"Hampton-in-Arden, United Kingdom",3,1.0,1,1,1,2.0,1.0
"Newton Mearns, United Kingdom",3,1.0,1,1,2,2.0,2.0
"Newton Stewart, United Kingdom",2,1.0,2,2,2,6.5,1.0
"Newtonmore, United Kingdom",2,1.0,1,1,1,1.5,1.0
"Newtown, New Zealand",40,1.0,1,1,4,20.5,4.0
"Happy Valley - Goose Bay, Canada",1,1.0,1,1,1,1.0,1.0
"New Windsor, USA",3,1.0,2,2,2,1.0,1.0
"Harburg, Germany",5,1.0,2,2,1,2.0,0.5
"New Quay, United Kingdom",5,1.0,4,4,1,2.0,0.25
"New Bight, Bahamas",1,1.0,1,1,1,1.0,1.0
"Harsefeld, Germany",2,1.0,1,1,2,1.5,2.0
"Harrisonville, USA",43,1.0,1,1,2,22.0,2.0
"Harrison Mills, Canada",1,1.0,1,1,1,1.0,1.0
"New Canaan, USA",2,1.0,1,1,1,11.5,1.0
"Harrington, USA",2,1.0,1,1,1,1.5,1.0
"New Freedom, USA",2,1.0,1,1,1,1.5,1.0
"New Hartford, USA",2,1.0,1,1,2,1.5,2.0
"Harmony, USA",31,1.0,1,1,1,16.0,1.0
"Harmelen, Netherlands",1,1.0,1,1,1,1.0,1.0
"New Iberia, USA",34,1.0,1,1,1,17.5,1.0
"Harmarville, USA",1,1.0,1,1,1,1.0,1.0
"Harlington, United Kingdom",2,1.0,1,1,2,1.5,2.0
"Harleston, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Harding, South Africa",17,1.0,1,1,1,13.0,1.0
"Harden, Australia",6,1.0,1,1,1,4.5,1.0
"New Providence, USA",6,1.0,1,1,3,3.5,3.0
"Newtownstewart, United Kingdom",2,1.0,1,1,1,1.5,1.0
"Ngatangiia, Cook Islands",1,1.0,1,1,1,1.0,1.0
"Nipigon, Canada",2,1.0,1,1,1,10.5,1.0
"Nieuwvliet, Netherlands",1,1.0,1,1,1,1.0,1.0
"Niederstetten, Germany",2,1.0,1,1,1,1.5,1.0
"Niedrzwica Duża, Poland",1,1.0,1,1,1,1.0,1.0
"Niegowa, Poland",22,1.0,2,2,4,14.5,2.0
"Niemegk, Germany",1,1.0,1,1,1,1.0,1.0
"Niemodlin, Poland",40,1.0,1,2,3,10.5,1.5
"Hallettsville, USA",1,1.0,1,1,1,1.0,1.0
"Niesulice, Poland",1,1.0,1,1,1,1.0,1.0
"Nieuwleusen, Netherlands",3,1.0,1,1,1,2.0,1.0
"Hajnówka, Poland",2,1.0,2,2,1,2.0,0.5
"Ngora, Uganda",35,1.0,2,2,1,17.0,0.5
"Nikao, Cook Islands",12,1.0,1,1,5,17.5,5.0
"Nikšić, Montenegro",33,1.0,2,2,2,9.0,1.0
"Hainzenberg, Austria",3,1.0,1,1,1,2.0,1.0
"Haining, China",13,1.0,1,1,1,7.0,1.0
"Nileshwar, India",7,1.0,2,2,3,2.0,1.5
"Haines, USA",29,1.0,2,2,4,13.0,2.0
"Nimbin, Australia",15,1.0,1,1,1,8.0,1.0
"Haiku, USA",3,1.0,1,1,1,2.0,1.0
"Niederndorf, Austria",3,1.0,1,1,1,2.0,1.0
"Niedermorschwihr, France",2,1.0,1,1,1,1.5,1.0
"Niederhorbach, Germany",1,1.0,1,1,1,1.0,1.0
"Niederhausen, Germany",2,1.0,1,1,1,1.5,1.0
"Ngunguru, New Zealand",2,1.0,1,1,2,4.0,2.0
"Hamelin Pool, Australia",1,1.0,1,1,1,1.0,1.0
"Nhulunbuy, Australia",21,1.0,1,1,1,11.0,1.0
"Hambleton, United Kingdom",1,1.0,1,1,1,4.0,1.0
"Hamarøy, Norway",2,1.0,1,1,2,1.5,2.0
"Nibe, Denmark",1,1.0,1,1,1,1.0,1.0
"Halton Hills, Canada",1,1.0,1,1,1,1.0,1.0
"Nidda, Germany",2,1.0,1,1,1,17.5,1.0
"Nideggen, Germany",1,1.0,1,1,1,1.0,1.0
"Nidzica , Poland",2,1.0,2,2,1,9.5,0.5
"Nieblum, Germany",1,1.0,1,1,1,1.0,1.0
"Halsbrücke, Germany",4,1.0,1,1,1,2.5,1.0
"Niederalteich, Germany",62,1.0,1,1,4,31.5,4.0
"Niederau, Germany",24,1.0,3,3,3,10.5,1.0
"Niederaula, Germany",4,1.0,2,2,1,2.0,0.5
"Niederbipp, Switzerland",2,1.0,1,1,2,1.5,2.0
"Niederbronn-les-Bains, France",1,1.0,1,1,1,1.0,1.0
"Hart, USA",6,1.0,1,1,3,15.5,3.0
"Nevinnomyssk, Russia",1,1.0,1,1,1,1.0,1.0
"Hartington, United Kingdom",1,1.0,1,1,1,2.0,1.0
"Nemcicky, Czech Republic",2,1.0,1,1,1,1.5,1.0
"Negast, Germany",5,1.0,2,2,2,3.0,1.0
"Nehoiu, Romania",20,1.0,1,1,1,10.5,1.0
"Neira, Colombia",1,1.0,1,1,1,1.0,1.0
"Havírov, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Neive, Italy",2,1.0,2,2,1,4.0,0.5
"Havre-Saint-Pierre, Canada",1,1.0,1,1,1,1.0,1.0
"Havre de Grace, USA",2,1.0,2,2,1,24.5,0.5
"Nelsonville, USA",5,1.0,4,4,1,2.0,0.25
"Haverstraw, USA",1,1.0,1,1,1,1.0,1.0
"Hartola, Finland",2,1.0,2,2,1,1.0,0.5
"Nentershausen, Germany",42,1.0,1,1,3,21.5,3.0
"Neo Klima, Greece",3,1.0,2,2,1,2.0,0.5
"Neochori - Pelion, Greece",3,1.0,2,2,1,1.0,0.5
"Haverford, USA",5,1.0,1,1,1,3.0,1.0
"Neosho, USA",2,1.0,1,1,1,2.5,1.0
"Neot Hakikar, Israel",3,1.0,1,1,1,2.0,1.0
"Nephi, USA",2,1.0,1,1,1,15.5,1.0
"Neptunia, Uruguay",1,1.0,1,1,1,1.0,1.0
"Neftekamsk, Russia",1,1.0,1,1,1,1.0,1.0
"Neerpelt, Belgium",7,1.0,1,1,1,4.0,1.0
"Neerim South, Australia",1,1.0,1,1,1,1.0,1.0
"Neenah, USA",6,1.0,2,2,2,17.5,1.0
"Naxxar, Malta",2,1.0,1,1,2,1.5,2.0
"Naxçivan, Azerbaijan",2,1.0,1,1,1,1.5,1.0
"Nazareth Illit, Israel",32,1.0,2,2,5,14.5,2.5
"Nazaré da Mata, Brazil",1,1.0,1,1,1,1.0,1.0
"Headcorn, United Kingdom",2,1.0,1,1,1,1.5,1.0
"Ndjamena, Chad",1,1.0,1,1,1,1.0,1.0
"Nea Anchialos, Greece",2,1.0,1,1,1,1.5,1.0
"Haßmersheim, Germany",1,1.0,1,1,1,1.0,1.0
"Nea Karvali, Greece",9,1.0,1,1,2,5.0,2.0
"Nea Michaniona, Greece",3,1.0,2,2,1,5.0,0.5
"Hazlehurst, USA",1,1.0,1,1,1,1.0,1.0
"Nea Pella, Greece",2,1.0,1,1,1,11.5,1.0
"Hazel Green, USA",2,1.0,1,1,1,1.5,1.0
"Neckarbischofsheim, Germany",1,1.0,1,1,1,1.0,1.0
"Neda, Spain",1,1.0,1,1,1,1.0,1.0
"Hayden, USA",7,1.0,1,1,2,4.0,2.0
"Haybes, France",3,1.0,1,1,1,2.0,1.0
"Nereto, Italy",4,1.0,1,1,1,2.5,1.0
"Nerezine, Croatia",2,1.0,1,1,1,1.5,1.0
"Nerola, Italy",32,1.0,3,3,1,13.5,0.3333333333333333
"Hataitai, New Zealand",4,1.0,1,1,1,19.5,1.0
"Neukloster, Germany",3,1.0,1,1,2,2.0,2.0
"Neuleiningen, Germany",4,1.0,2,2,1,2.5,0.5
"Neumagen-Dhron, Germany",2,1.0,1,1,2,1.5,2.0
"Neumarkt am Wallersee, Austria",1,1.0,1,1,1,1.0,1.0
"Hasselbach, Germany",1,1.0,1,1,1,1.0,1.0
"Neumarkt, Italy",2,1.0,2,2,1,1.0,0.5
"Neumarkt-Sankt Veit, Germany",14,1.0,1,2,1,4.5,0.5
"Hasliberg Wasserwendi, Switzerland",5,1.0,1,1,1,66.0,1.0
"Hasle, Denmark",3,1.0,1,1,2,2.0,2.0
"Neuried, Germany",1,1.0,1,1,1,1.0,1.0
"Haslach, Germany",3,1.0,2,2,2,3.0,1.0
"Neustadt a. Rübenberge, Germany",20,1.0,4,4,2,15.5,0.5
"Neutraubling, Germany",5,1.0,1,1,1,29.0,1.0
"Harvey, USA",77,1.0,3,5,7,13.0,1.4
"Neuville-sur-Saône, France",2,1.0,1,1,1,2.5,1.0
"Hartwell, USA",7,1.0,1,2,1,3.0,0.5
"Hartselle, USA",4,1.0,1,1,1,6.5,1.0
"Neuillé-Pont-Pierre, France",1,1.0,1,1,1,1.0,1.0
"Neuilly-en-Thelle, France",3,1.0,1,1,1,2.0,1.0
"Neroth, Germany",4,1.0,1,1,1,4.5,1.0
"Hatch Beauchamp, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Nerpio, Spain",1,1.0,1,1,1,1.0,1.0
"Neston, United Kingdom",1,1.0,1,1,1,3.0,1.0
"Nestorio, Greece",7,1.0,3,3,2,2.0,0.6666666666666666
"Haugschlag, Austria",3,1.0,1,1,1,7.0,1.0
"Netiv HaShayyara, Israel",1,1.0,1,1,1,1.0,1.0
"Netolice, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Hauenstein, Germany",2,1.0,2,2,2,1.0,1.0
"Neubulach, Germany",2,1.0,1,1,1,1.5,1.0
"Hato Mayor del Rey, Dominican Republic",1,1.0,1,1,1,1.0,1.0
"Hatillo, Puerto Rico",1,1.0,1,1,1,1.0,1.0
"Neuenkirchen, Germany",3,1.0,1,1,2,2.0,2.0
"Neuenkirchen-Vörden, Germany",42,1.0,1,1,4,21.5,4.0
"Hathersage, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Neugattersleben, Germany",1,1.0,1,1,1,1.0,1.0
"Neuhausen auf den Fildern, Germany",9,1.0,1,1,2,5.0,2.0
"Neuhausen, Germany",1,1.0,1,1,1,1.0,1.0
"Neuhofen an der Krems, Austria",1,1.0,1,1,1,1.0,1.0
"Nipawin, Canada",1,1.0,1,1,1,1.0,1.0
"Haiger, Germany",2,1.0,2,2,1,1.5,0.5
"Nax, Switzerland",2,1.0,1,1,1,1.5,1.0
"Guapiara, Brazil",1,1.0,1,1,1,1.0,1.0
"Guaraqueçaba, Brazil",7,1.0,2,2,3,4.0,1.5
"Nová Dubnica, Slovakia",4,1.0,1,1,2,3.5,2.0
"Nová Lesná, Slovakia",4,1.0,1,1,1,2.5,1.0
"Nová Lhota, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Nové Mesto nad Váhom, Slovakia",2,1.0,1,1,1,5.5,1.0
"Nový Jáchymov, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Nowe Miasto Lubawskie, Poland",3,1.0,1,1,1,2.0,1.0
"Nowe Miasto nad Pilicą, Poland",2,1.0,1,1,1,1.5,1.0
"Nowy Dwór Gdański, Poland",8,1.0,1,1,1,4.5,1.0
"Gualta, Spain",4,1.0,1,1,1,2.5,1.0
"Guano, Ecuador",4,1.0,2,2,2,8.5,1.0
"Guangning, China",8,1.0,4,4,5,25.5,1.25
"Noyal-sur-Vilaine, France",4,1.0,1,1,1,11.5,1.0
"Guanaja, Honduras",5,1.0,1,1,1,3.0,1.0
"Nueva Carteya, Spain",3,1.0,2,2,1,2.0,0.5
"Guamaré, Brazil",40,1.0,4,4,7,30.5,1.75
"Nueva Rosita, Mexico",1,1.0,1,1,1,1.0,1.0
"Nueva de Llanes, Spain",1,1.0,1,1,1,1.0,1.0
"Guarcino, Italy",1,1.0,1,1,1,1.0,1.0
"Novoli, Italy",1,1.0,1,1,1,6.0,1.0
"Guardia Perticara, Italy",3,1.0,1,1,1,2.0,1.0
"Novokuybyshevsk, Russia",1,1.0,1,1,1,1.0,1.0
"Nova Cruz, Brazil",13,1.0,1,1,2,7.0,2.0
"Guiguinto, Philippines",1,1.0,1,1,1,1.0,1.0
"Guidel, France",2,1.0,1,1,1,1.5,1.0
"Guia, Portugal",2,1.0,1,1,1,19.5,1.0
"Guia Lopes da Laguna, Brazil",2,1.0,1,1,1,4.5,1.0
"Guernsey, Canada",8,1.0,1,1,1,4.5,1.0
"Guernica , Argentina",2,1.0,1,1,2,1.5,2.0
"Guelmim, Morocco",2,1.0,1,1,2,1.5,2.0
"Nova União, Brazil",2,1.0,1,1,1,69.5,1.0
"Nova Veneza, Brazil",36,1.0,5,5,3,7.5,0.6
"Nova Venécia, Brazil",1,1.0,1,1,1,1.0,1.0
"Gubat, Philippines",2,1.0,1,1,2,1.5,2.0
"Novellara, Italy",5,1.0,1,1,1,3.0,1.0
"Novello, Italy",3,1.0,1,1,1,2.0,1.0
"Novi Bečej, Serbia",4,1.0,1,1,3,2.5,3.0
"Guayama, Puerto Rico",2,1.0,1,1,1,4.5,1.0
"Guardia Piemontese, Italy",2,1.0,1,1,2,1.5,2.0
"Nuevitas, Cuba",3,1.0,2,2,2,4.0,1.0
"Gualdo Tadino, Italy",5,1.0,1,1,2,3.0,2.0
"Hahausen, Germany",3,1.0,1,1,1,4.0,1.0
"Nösund, Sweden",1,1.0,1,1,1,1.0,1.0
"Närpiö, Finland",2,1.0,1,1,1,4.5,1.0
"Nävekvarn, Sweden",1,1.0,1,1,1,1.0,1.0
"Gryon, Switzerland",1,1.0,1,1,1,1.0,1.0
"Nérac, France",3,1.0,1,1,1,2.0,1.0
"Néré, France",11,1.0,1,1,2,8.0,2.0
"Nészmély, Hungary",2,1.0,1,1,2,1.5,2.0
"Névache, France",34,1.0,2,2,1,18.5,0.5
"Gryazi, Russia",1,1.0,1,1,1,1.0,1.0
"Nørre Nebel, Denmark",1,1.0,1,1,1,1.0,1.0
"Nukuʻalofa, Tonga",2,1.0,1,1,1,2.5,1.0
"Nørre Åby, Denmark",1,1.0,1,1,1,1.0,1.0
"Grundsund, Sweden",1,1.0,1,1,1,5.0,1.0
"Grundlsee, Austria",61,1.0,1,1,3,31.0,3.0
"Grumello del Monte, Italy",2,1.0,1,1,1,1.5,1.0
"O'Leary, Canada",6,1.0,2,2,3,3.5,1.5
"Großräschen, Germany",1,1.0,1,1,1,1.0,1.0
"Großpösna, Germany",3,1.0,1,1,1,2.0,1.0
"Großostheim, Germany",1,1.0,1,1,1,1.0,1.0
"Não-Me-Toque, Brazil",2,1.0,1,1,1,5.5,1.0
"Nágykalló, Hungary",2,1.0,1,1,1,1.5,1.0
"Nyíradony, Hungary",70,1.0,1,1,3,63.5,3.0
"Gréolières, France",151,1.0,1,1,6,76.0,6.0
"Guadalupe, Costa Rica",1,1.0,1,1,1,1.0,1.0
"Guadalupe, Colombia",24,1.0,2,2,2,11.5,1.0
"Guadalix de la Sierra, Spain",3,1.0,2,2,1,13.0,0.5
"Guadalaviar, Spain",57,1.0,1,1,2,29.0,2.0
"Guadahortuna, Spain",1,1.0,1,1,1,1.0,1.0
"Nuriootpa, Australia",20,1.0,2,2,2,8.5,1.0
"Gstadt, Germany",5,1.0,1,1,2,3.0,2.0
"Nus, Italy",2,1.0,1,1,1,1.5,1.0
"Gsies , Italy",1,1.0,1,1,1,1.0,1.0
"Nusaybin, Turkey",3,1.0,1,1,1,2.0,1.0
"Nuth, Netherlands",1,1.0,1,1,1,1.0,1.0
"Grünwald, Germany",65,1.0,2,3,4,25.0,1.3333333333333333
"Grünstadt, Germany",12,1.0,1,1,2,6.5,2.0
"Nyanga, Zimbabwe",3,1.0,2,2,2,2.0,1.0
"Grünbach, Germany",1,1.0,1,1,1,1.0,1.0
"Gröditz, Germany",4,1.0,1,1,1,2.5,1.0
"Gröbern, Germany",2,1.0,1,1,1,1.5,1.0
"Guijuelo, Spain",3,1.0,1,1,2,2.0,2.0
"Noupoort, South Africa",2,1.0,1,1,1,2.5,1.0
"Notre-Dame-du-Mont-Carmel, Canada",2,1.0,1,1,2,37.5,2.0
"Göd, Hungary",2,1.0,1,1,1,1.5,1.0
"Noisy-le-Sec, France",2,1.0,1,1,1,1.5,1.0
"Nolay, France",1,1.0,1,1,1,1.0,1.0
"None, Italy",1,1.0,1,1,1,1.0,1.0
"Güntersberge, Germany",2,1.0,1,1,1,1.5,1.0
"Nonnenhorn, Germany",5,1.0,2,2,3,2.0,1.5
"Noord-Scharwoude, Netherlands",4,1.0,1,1,1,2.5,1.0
"Gönnheim, Germany",15,1.0,1,1,1,8.0,1.0
"Gödnitz, Germany",11,1.0,1,1,2,6.0,2.0
"Nordborg, Denmark",3,1.0,2,2,1,18.0,0.5
"Notre-Dame-du-Bon-Conseil, Canada",4,1.0,1,1,1,2.5,1.0
"Norddorf, Germany",23,1.0,2,2,2,8.0,1.0
"Gålå, Norway",1,1.0,1,1,1,1.0,1.0
"Norden, USA",4,1.0,1,1,1,2.5,1.0
"Gäufelden, Germany",2,1.0,1,1,1,7.5,1.0
"Nordfyn, Denmark",3,1.0,1,1,1,2.0,1.0
"Gârda de Sus, Romania",4,1.0,2,2,2,3.0,1.0
"Nordholz, Germany",22,1.0,1,1,2,126.5,2.0
"Nordreisa, Norway",1,1.0,1,1,1,4.0,1.0
"Noisy-le-Roi, France",1,1.0,1,1,1,169.0,1.0
"Għarb, Malta",6,1.0,1,1,2,3.5,2.0
"Noirefontaine, Belgium",14,1.0,1,2,3,4.0,1.5
"Haaksbergen, Netherlands",1,1.0,1,1,1,1.0,1.0
"Hagenthal-le-Bas, France",1,1.0,1,1,1,1.0,1.0
"Nishiwaga, Japan",3,1.0,1,1,1,2.0,1.0
"Haenam, South Korea",1,1.0,1,1,1,1.0,1.0
"Hadsten, Denmark",2,1.0,1,1,1,1.5,1.0
"Nivnice, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Nizhneudinsk, Russia",5,1.0,1,2,1,2.0,0.5
"Hadjidimovo, Bulgaria",6,1.0,1,1,2,3.5,2.0
"Haddonfield, USA",2,1.0,1,1,1,1.5,1.0
"Had Nes, Israel",10,1.0,2,2,3,5.5,1.5
"Nižná , Slovakia",2,1.0,1,1,1,1.5,1.0
"Noale, Italy",1,1.0,1,1,1,1.0,1.0
"Hackensack, USA",47,1.0,2,2,2,48.0,1.0
"Habovka, Slovakia",1,1.0,1,1,1,1.0,1.0
"Habartov, Czech Republic",1,1.0,1,1,1,1.0,1.0
"Nogaro, France",16,1.0,2,2,1,7.5,0.5
"Habana Vieja, Cuba",62,1.0,3,3,6,29.5,2.0
"Haaltert, Belgium",1,1.0,1,1,1,1.0,1.0
"Nordseter, Norway",1,1.0,1,1,1,1.0,1.0
"Nordwalde, Germany",2,1.0,1,1,1,1.5,1.0
"Gárdony, Hungary",13,1.0,4,4,5,12.0,1.25
"Gurten, Austria",1,1.0,1,1,1,1.0,1.0
"North Queensferry, United Kingdom",97,1.0,2,2,7,48.0,3.5
"North Richland Hills, USA",2,1.0,1,1,1,1.5,1.0
"Guraidhoo, Maldives",22,1.0,3,3,3,9.5,1.0
"Gunthorpe, United Kingdom",1,1.0,1,1,1,1.0,1.0
"Gundershoffen, France",1,1.0,1,1,1,1.0,1.0
"Gumpoldskirchen, Austria",3,1.0,1,1,1,2.0,1.0
"Northcliff, South Africa",71,1.0,1,1,2,37.0,2.0
"Northfleet, United Kingdom",2,1.0,1,1,1,1.5,1.0
"Northvale, USA",36,1.0,1,1,1,18.5,1.0
"Gulen, Norway",1,1.0,1,1,1,1.0,1.0
"Norton, USA",1,1.0,1,1,1,4.0,1.0
"Norwood, South Africa",27,1.0,1,1,1,14.0,1.0
"Noto, Japan",16,1.0,7,8,3,4.0,0.375
"Notodden, Norway",6,1.0,1,1,1,3.5,1.0
