index,user_id,pos_item_id,list_reference_item,item_id,impressions
10357,3317,15,"[65, 86, 59, 496, 41]",30,"[773, 428, 383, 245, 65, 185, 86, 59, 187, 496, 88, 82, 41, 772, 87, 30, 183, 222, 22, 75, 523, 194, 484, 0]"
10358,808,7,"[431, 464, 286, 0, 0]",431,"[464, 20, 286, 483, 450, 321, 502, 431, 614, 513, 102, 25, 55, 426, 429, 474, 121, 385, 435, 380, 110, 27, 33, 564, 306]"
10361,106,6,"[20, 0, 0, 0, 0]",20,"[179, 530, 379, 121, 497, 389, 20, 294, 119, 431, 483, 447, 635, 27, 380, 279, 297, 450, 284, 474, 110, 508, 126, 464, 321]"
10362,808,7,"[431, 464, 286, 431, 0]",431,"[464, 20, 286, 483, 450, 321, 502, 431, 614, 513, 102, 25, 55, 426, 429, 474, 121, 385, 435, 380, 110, 27, 33, 564, 306]"
10363,1726,3,"[38, 0, 0, 0, 0]",481,"[38, 376, 233, 481, 627, 306, 563, 89, 143, 307, 0, 137, 542, 123, 0, 128, 112, 40, 576, 510, 393, 475, 301, 465, 519]"
10364,808,2,"[431, 464, 286, 431, 431]",286,"[464, 20, 286, 483, 450, 321, 502, 431, 614, 513, 102, 25, 55, 426, 429, 474, 121, 385, 435, 380, 110, 27, 33, 564, 306]"
10365,2884,10,"[0, 0, 0, 0, 0]",380,"[426, 429, 379, 450, 33, 371, 110, 385, 376, 121, 380, 91, 497, 530, 456, 377, 520, 123, 289, 523, 496, 508, 20, 473, 493]"
10366,763,4,"[177, 0, 0, 0, 0]",177,"[743, 191, 390, 393, 177, 0, 136, 209, 161, 0, 276, 158, 680, 169, 307, 216, 701, 157, 0, 0, 0, 303, 376, 271, 181]"
10367,2998,8,"[0, 0, 0, 0, 0]",576,"[371, 120, 756, 89, 123, 143, 524, 661, 576, 0, 405, 301, 128, 40, 163, 510, 112, 141, 37, 456, 427, 493, 542, 587, 475]"
10369,808,5,"[431, 464, 286, 431, 431]",321,"[464, 20, 286, 483, 450, 321, 502, 431, 614, 513, 102, 25, 55, 426, 429, 474, 121, 385, 435, 380, 110, 27, 33, 564, 306]"
10370,2884,10,"[380, 0, 0, 0, 0]",380,"[426, 429, 379, 450, 33, 371, 110, 385, 376, 121, 380, 91, 497, 530, 456, 377, 520, 123, 289, 523, 496, 508, 20, 473, 493]"
10371,3385,12,"[89, 218, 218, 424, 443]",360,"[443, 328, 738, 453, 558, 217, 717, 0, 708, 343, 616, 747, 360, 538, 654, 559, 0, 203, 63, 697, 704, 0, 705, 570, 0]"
10372,363,6,"[0, 0, 0, 0, 0]",89,"[143, 40, 661, 510, 112, 128, 89, 124, 371, 301, 141, 163, 208, 175, 80, 560, 138, 168, 123, 58, 186, 728, 97, 576, 651]"
10373,808,12,"[431, 464, 286, 431, 431]",55,"[464, 20, 286, 483, 450, 321, 502, 431, 614, 513, 102, 25, 55, 426, 429, 474, 121, 385, 435, 380, 110, 27, 33, 564, 306]"
10374,873,0,"[0, 0, 0, 0, 0]",288,"[288, 91, 43, 775, 98, 22, 44, 46, 496, 383, 18, 88, 82, 753, 676, 41, 773, 62, 424, 736, 90, 398, 525, 75, 425]"
10375,1726,1,"[38, 481, 0, 0, 0]",592,"[208, 592, 55, 496, 523, 777, 66, 661, 186, 46, 383, 15, 650, 243, 43, 493, 58, 35, 753, 528, 80, 138, 391, 33, 714]"
10376,1250,0,"[0, 0, 0, 0, 0]",425,"[425, 753, 46, 773, 84, 45, 254, 383, 19, 32, 43, 245, 775, 91, 77, 428, 437, 22, 31, 86, 29, 81, 82, 754, 736]"
10377,808,6,"[431, 464, 286, 431, 431]",502,"[464, 20, 286, 483, 450, 321, 502, 431, 614, 513, 102, 25, 55, 426, 429, 474, 121, 385, 435, 380, 110, 27, 33, 564, 306]"
10378,2983,0,"[0, 0, 0, 0, 0]",525,"[525, 254, 91, 98, 43, 46, 383, 245, 39, 42, 428, 106, 88, 90, 676, 36, 44, 18, 775, 62, 773, 425, 185, 17, 22]"
10379,106,3,"[20, 20, 0, 0, 0]",20,"[483, 321, 497, 20, 119, 304, 513, 450, 673, 255, 448, 286, 291, 464, 474, 614, 311, 284, 279, 648, 294, 303, 297, 555, 0]"
10380,1142,0,"[0, 0, 0, 0, 0]",760,"[760, 55, 64, 66, 89, 289, 426, 429, 254, 121, 125, 91, 385, 380, 501, 775, 753, 25, 18, 44, 46, 379, 88, 143, 383]"
10383,106,0,"[20, 20, 20, 0, 0]",483,"[483, 321, 497, 20, 119, 304, 513, 450, 673, 255, 448, 286, 291, 464, 474, 614, 311, 284, 279, 648, 294, 303, 297, 555, 0]"
10386,2983,0,"[525, 525, 525, 525, 91]",525,"[525, 254, 91, 98, 43, 46, 383, 245, 39, 42, 428, 106, 88, 90, 676, 36, 44, 18, 775, 62, 773, 425, 185, 17, 22]"
10387,2985,0,"[0, 0, 0, 0, 0]",62,"[62, 91, 245, 496, 121, 19, 33, 36, 426, 429, 376, 379, 456, 523, 377, 301, 112, 371, 135, 38, 524, 520, 289, 508, 473]"
10388,3432,18,"[0, 0, 0, 0, 0]",189,"[135, 90, 120, 542, 75, 433, 245, 448, 775, 46, 31, 44, 306, 53, 128, 676, 107, 494, 189, 168, 33, 70, 279, 36, 254]"
10390,92,0,"[612, 612, 0, 0, 0]",612,"[612, 66, 89, 254, 385, 501, 121, 125, 18, 379, 91, 383, 46, 88, 19, 493, 380, 41, 376, 23, 377, 110, 753, 39, 143]"
10391,1918,6,"[0, 0, 0, 0, 0]",37,"[233, 462, 441, 532, 390, 509, 37, 158, 128, 137, 211, 510, 208, 405, 206, 89, 0, 58, 70, 141, 186, 168, 587, 0, 15]"
10392,3432,0,"[189, 0, 0, 0, 0]",467,"[467, 278, 58, 406, 116, 28, 735, 772, 32, 659, 0, 57, 47, 59, 80, 78, 0, 83, 0, 246, 459, 100, 95, 84, 0]"
10393,3432,15,"[189, 467, 0, 0, 0]",177,"[777, 421, 733, 197, 30, 52, 130, 577, 303, 164, 701, 204, 353, 97, 423, 177, 61, 0, 573, 587, 341, 155, 0, 651, 343]"
10394,3291,0,"[0, 0, 0, 0, 0]",145,"[145, 53, 55, 426, 429, 254, 501, 156, 93, 66, 459, 19, 33, 428, 39, 25, 108, 375, 60, 59, 520, 289, 245, 494, 31]"
10395,209,1,"[0, 0, 0, 0, 0]",45,"[753, 45, 172, 223, 232, 328, 394, 0, 335, 443, 0, 0, 583, 0, 0, 0, 0, 0, 723, 747, 0, 4, 773, 227, 332]"
10396,2839,2,"[0, 0, 0, 0, 0]",123,"[777, 89, 123, 576, 587, 427, 140, 58, 163, 456, 0, 70, 527, 235, 484, 573, 493, 116, 735, 100, 0, 15, 318, 0, 0]"
10397,808,9,"[431, 464, 286, 431, 431]",279,"[385, 530, 379, 179, 389, 20, 450, 497, 121, 279, 27, 431, 380, 294, 483, 297, 119, 447, 635, 303, 474, 321, 110, 304, 284]"
10398,808,11,"[431, 464, 286, 431, 431]",431,"[385, 530, 379, 179, 389, 20, 450, 497, 121, 279, 27, 431, 380, 294, 483, 297, 119, 447, 635, 303, 474, 321, 110, 304, 284]"
10401,106,6,"[20, 20, 20, 483, 502]",20,"[502, 564, 483, 215, 321, 435, 20, 121, 110, 513, 614, 380, 320, 497, 179, 379, 530, 27, 508, 447, 126, 450, 102, 473, 286]"
10402,808,0,"[431, 464, 286, 431, 431]",464,"[464, 20, 286, 483, 450, 321, 502, 431, 614, 513, 102, 25, 55, 426, 429, 474, 66, 121, 385, 435, 380, 110, 27, 33, 564]"
10406,808,0,"[431, 464, 286, 431, 431]",321,"[321, 20, 483, 502, 564, 497, 431, 121, 426, 429, 450, 385, 513, 286, 435, 464, 380, 110, 27, 614, 33, 379, 530, 473, 278]"
10414,294,11,"[297, 89, 497, 447, 127]",530,"[0, 524, 0, 558, 0, 392, 192, 279, 287, 0, 461, 530, 197, 0, 249, 185, 0, 228, 0, 21, 278, 0, 226, 0, 275]"
10415,106,5,"[20, 20, 20, 483, 502]",286,"[126, 304, 718, 686, 434, 286, 448, 374, 473, 102, 464, 534, 513, 122, 571, 546, 614, 588, 435, 255, 278, 192, 574, 94, 673]"
10416,1318,7,"[0, 0, 0, 0, 0]",497,"[42, 297, 122, 252, 57, 0, 20, 497, 26, 383, 98, 564, 294, 119, 389, 9, 510, 233, 756, 450, 254, 222, 289, 286, 474]"
10418,1340,0,"[0, 0, 0, 0, 0]",254,"[254, 89, 520, 379, 380, 66, 385, 429, 501, 18, 27, 42, 41, 502, 25, 576, 19, 493, 91, 90, 36, 75, 102, 33, 64]"
10419,106,6,"[20, 20, 20, 483, 502]",20,"[179, 530, 379, 121, 497, 389, 20, 294, 119, 635, 431, 483, 447, 27, 380, 279, 284, 297, 450, 474, 508, 110, 321, 303, 624]"
10422,2226,0,"[0, 0, 0, 0, 0]",493,"[493, 576, 254, 91, 123, 222, 25, 55, 89, 289, 426, 429, 501, 66, 245, 0, 775, 54, 128, 33, 405, 121, 62, 494, 58]"
10425,1138,7,"[0, 0, 0, 0, 0]",642,"[775, 47, 375, 60, 153, 732, 111, 642, 754, 424, 454, 222, 84, 41, 29, 0, 82, 523, 98, 54, 487, 0, 437, 377, 144]"
10427,294,21,"[297, 89, 497, 447, 127]",379,"[487, 441, 345, 451, 46, 0, 712, 542, 303, 473, 229, 489, 517, 207, 0, 0, 0, 374, 463, 0, 377, 379, 0, 30, 508]"
10432,454,5,"[137, 137, 137, 610, 313]",215,"[405, 137, 610, 62, 313, 215, 525, 186, 0, 52, 189, 0, 624, 130, 63, 291, 212, 228, 192, 577, 379, 0, 0]"
10436,1726,3,"[38, 481, 592, 0, 0]",592,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10437,1026,2,"[0, 0, 0, 0, 0]",63,"[26, 83, 63, 78, 18, 36, 66, 32, 773, 19, 753, 88, 46, 31, 42, 91, 55, 43, 62, 77, 128, 57, 383, 517, 84]"
10438,3354,0,"[0, 0, 0, 0, 0]",427,"[427, 245, 58, 510, 89, 775, 465, 102, 676, 279, 168, 425, 301, 524, 108, 297, 560, 46, 588, 92, 141, 133, 728, 405, 278]"
10439,1379,1,"[0, 0, 0, 0, 0]",18,"[128, 18, 753, 77, 36, 374, 88, 379, 66, 126, 19, 57, 289, 32, 121, 23, 43, 46, 772, 41, 80, 254, 91, 192, 84]"
10440,108,1,"[0, 0, 0, 0, 0]",468,"[680, 468, 428, 301, 360, 777, 496, 523, 110, 103, 222, 0, 62, 254, 123, 542, 756, 143, 375, 59, 119, 163, 497, 519, 30]"
10442,3354,16,"[427, 0, 0, 0, 0]",560,"[427, 245, 58, 510, 89, 775, 465, 102, 676, 279, 168, 425, 301, 524, 108, 297, 560, 46, 588, 92, 141, 133, 728, 405, 278]"
10443,1281,0,"[0, 0, 0, 0, 0]",25,"[25, 33, 385, 66, 289, 32, 753, 55, 426, 429, 254, 501, 520, 54, 450, 18, 493, 91, 376, 123, 19, 576, 23, 380, 39]"
10445,3354,23,"[427, 560, 0, 0, 0]",405,"[427, 245, 58, 510, 89, 775, 465, 102, 676, 279, 168, 425, 301, 524, 108, 297, 560, 46, 588, 92, 141, 133, 728, 405, 278]"
10448,108,10,"[468, 0, 0, 0, 0]",222,"[680, 468, 428, 301, 360, 777, 496, 523, 110, 103, 222, 0, 62, 254, 123, 542, 756, 143, 375, 59, 119, 163, 497, 519, 30]"
10450,1281,0,"[25, 0, 0, 0, 0]",25,"[25, 33, 385, 66, 289, 32, 753, 55, 426, 429, 254, 501, 520, 54, 450, 18, 493, 91, 376, 123, 19, 576, 23, 380, 39]"
10451,1726,10,"[38, 481, 592, 592, 462]",481,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10452,454,1,"[137, 137, 137, 610, 313]",137,"[405, 137, 186, 62, 0, 52, 189, 610, 525, 0, 228, 313, 130, 477, 63, 0, 0, 192, 0, 0, 577, 0, 0, 99, 0]"
10457,1726,7,"[38, 481, 592, 592, 462]",243,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10458,2672,4,"[0, 0, 0, 0, 0]",91,"[496, 254, 18, 450, 91, 123, 110, 187, 398, 483, 510, 576, 284, 464, 41, 288, 383, 428, 493, 614, 185, 279, 502, 29, 642]"
10459,2286,0,"[0, 0, 0, 0, 0]",508,"[508, 385, 121, 380, 27, 379, 297, 496, 389, 530, 102, 55, 89, 289, 426, 429, 254, 435, 501, 66, 520, 91, 18, 450, 110]"
10460,1726,10,"[38, 481, 592, 592, 462]",481,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10462,1726,4,"[38, 481, 592, 592, 462]",650,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10464,763,1,"[0, 0, 0, 0, 0]",191,"[743, 191, 390, 393, 177, 0, 136, 209, 161, 0, 276, 158, 680, 169, 307, 216, 701, 157, 0, 0, 0, 303, 376, 271, 181]"
10465,815,0,"[0, 0, 0, 0, 0]",81,"[81, 254, 91, 19, 32, 57, 66, 128, 374, 379, 775, 22, 98, 121, 46, 773, 43, 192, 41, 753, 80, 62, 153, 23, 64]"
10466,815,0,"[81, 0, 0, 0, 0]",81,"[81, 254, 91, 19, 32, 57, 66, 128, 374, 379, 775, 22, 98, 121, 46, 773, 43, 192, 41, 753, 80, 62, 153, 23, 64]"
10469,3401,0,"[0, 0, 0, 0, 0]",750,"[750, 254, 329, 0, 217, 0, 43, 0, 487, 45, 559, 525, 83, 26, 541, 59, 29, 0, 46, 47, 591, 0, 754, 0, 84]"
10473,859,0,"[0, 0, 0, 0, 0]",143,"[143, 576, 405, 123, 128, 112, 465, 0, 222, 0, 542, 37, 661, 41, 89, 120, 406, 88, 80, 87, 186, 107, 496, 377, 510]"
10474,653,4,"[0, 0, 0, 0, 0]",618,"[659, 313, 729, 254, 618, 332, 453, 739, 425, 0, 31, 26, 156, 437, 247, 383, 0, 0, 589, 0, 706, 0, 29, 520, 0]"
10475,2710,2,"[133, 0, 0, 0, 0]",133,"[141, 208, 133, 168, 528, 214, 728, 701, 139, 132, 118, 758, 131, 0, 0, 260, 154, 0, 0, 362, 149, 390, 322, 445, 184]"
10477,1726,0,"[38, 481, 592, 592, 462]",376,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10478,653,8,"[618, 0, 0, 0, 0]",425,"[659, 313, 729, 254, 618, 332, 453, 739, 425, 0, 31, 26, 156, 437, 247, 383, 0, 0, 589, 0, 706, 0, 29, 520, 0]"
10479,1697,3,"[0, 0, 0, 0, 0]",269,"[287, 460, 282, 269, 446, 260, 206, 0, 189, 0, 0, 0, 137, 0, 0, 351, 184, 271, 0, 465, 0, 509, 519, 638, 0]"
10481,1726,9,"[38, 481, 592, 592, 462]",599,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10482,2825,5,"[0, 0, 0, 0, 0]",493,"[289, 135, 385, 732, 25, 493, 66, 756, 456, 391, 33, 753, 380, 84, 501, 36, 751, 89, 64, 187, 88, 222, 773, 371, 123]"
10483,1726,13,"[38, 481, 592, 592, 462]",627,"[376, 38, 563, 592, 650, 233, 532, 243, 462, 599, 481, 0, 441, 627, 0, 393, 390, 0, 0, 0, 0, 306, 307, 506, 0]"
10485,2710,5,"[133, 133, 0, 0, 0]",214,"[141, 208, 133, 168, 528, 214, 728, 701, 139, 132, 118, 758, 131, 0, 0, 260, 154, 0, 0, 362, 149, 390, 322, 445, 184]"
10486,2710,5,"[133, 133, 214, 0, 0]",214,"[141, 208, 133, 168, 528, 214, 728, 701, 139, 132, 118, 758, 131, 0, 0, 260, 154, 0, 0, 362, 149, 390, 322, 445, 184]"
10487,1697,0,"[269, 0, 0, 0, 0]",287,"[287, 460, 282, 269, 446, 260, 206, 0, 189, 0, 0, 0, 137, 0, 0, 351, 184, 271, 0, 465, 0, 509, 519, 638, 0]"
10488,1697,2,"[269, 287, 0, 0, 0]",282,"[287, 460, 282, 269, 446, 260, 206, 0, 189, 0, 0, 0, 137, 0, 0, 351, 184, 271, 0, 465, 0, 509, 519, 638, 0]"
10491,550,24,"[55, 0, 0, 0, 0]",47,"[298, 60, 51, 54, 0, 264, 0, 0, 0, 153, 66, 31, 108, 494, 84, 55, 32, 254, 0, 0, 329, 459, 0, 25, 47]"
10493,2710,12,"[133, 133, 214, 214, 214]",131,"[141, 208, 133, 168, 528, 214, 728, 701, 139, 132, 118, 758, 131, 0, 0, 260, 154, 0, 0, 362, 149, 390, 322, 445, 184]"
10496,653,8,"[618, 425, 0, 0, 0]",425,"[659, 313, 729, 254, 618, 332, 453, 739, 425, 0, 31, 26, 156, 437, 247, 383, 0, 0, 589, 0, 706, 0, 29, 520, 0]"
10497,2710,5,"[133, 133, 214, 214, 214]",214,"[141, 208, 133, 168, 528, 214, 728, 701, 139, 132, 118, 758, 131, 0, 0, 260, 154, 0, 0, 362, 149, 390, 322, 445, 184]"
10498,653,12,"[618, 425, 425, 0, 0]",156,"[659, 313, 729, 254, 618, 332, 453, 739, 425, 0, 31, 26, 156, 437, 247, 383, 0, 0, 589, 0, 706, 0, 29, 520, 0]"
10501,3375,13,"[0, 0, 0, 0, 0]",245,"[254, 520, 501, 753, 289, 383, 39, 19, 428, 46, 91, 66, 55, 245, 32, 18, 773, 517, 44, 398, 17, 59, 425, 754, 31]"
10502,653,12,"[618, 425, 425, 156, 0]",156,"[659, 313, 729, 254, 618, 332, 453, 739, 425, 0, 31, 26, 156, 437, 247, 383, 0, 0, 589, 0, 706, 0, 29, 520, 0]"
10509,1766,1,"[128, 0, 0, 0, 0]",128,"[234, 128, 55, 66, 89, 91, 121, 426, 429, 254, 125, 576, 501, 143, 380, 383, 371, 46, 18, 88, 25, 376, 753, 41, 428]"
10513,2825,2,"[493, 0, 0, 0, 0]",456,"[493, 222, 456, 135, 732, 35, 187, 88, 36, 64, 22, 107, 753, 18, 717, 90, 773, 62, 42, 75, 424, 289, 383, 17, 41]"
10514,653,20,"[618, 425, 425, 156, 156]",706,"[659, 313, 729, 254, 618, 332, 453, 739, 425, 0, 31, 26, 156, 437, 247, 383, 0, 0, 589, 0, 706, 0, 29, 520, 0]"
10515,2061,2,"[0, 0, 0, 0, 0]",304,"[450, 513, 304, 286, 497, 483, 255, 448, 321, 284, 385, 474, 291, 20, 614, 119, 464, 311, 673, 297, 600, 435, 379, 303, 279]"
10520,2710,4,"[133, 133, 214, 214, 214]",131,"[133, 132, 118, 758, 131, 260, 154, 0, 322, 765, 0, 516]"
10522,3401,0,"[750, 0, 0, 0, 0]",750,"[750, 254, 329, 0, 217, 0, 43, 0, 487, 45, 559, 525, 83, 26, 541, 59, 29, 0, 46, 47, 591, 0, 754, 0, 84]"
10524,2610,15,"[0, 0, 0, 0, 0]",773,"[66, 19, 89, 36, 186, 290, 32, 41, 772, 501, 278, 756, 751, 143, 525, 773, 50, 65, 64, 25, 475, 88, 661, 55, 288]"
10527,2710,0,"[133, 133, 214, 214, 214]",133,"[133, 132, 118, 758, 131, 260, 154, 0, 322, 765, 0, 516]"
10529,2014,3,"[0, 0, 0, 0, 0]",339,"[722, 343, 0, 339, 0, 323, 0, 0, 358, 0, 142, 0, 0, 0, 495, 295, 0, 0, 0, 412, 675, 538, 2]"
10531,2989,0,"[0, 0, 0, 0, 0]",753,"[753, 773, 223, 313, 443, 659, 717, 559, 453, 0, 91, 630, 739, 343, 583, 43, 384, 162, 46, 261, 217, 754, 14, 227, 29]"
10533,1930,22,"[0, 0, 0, 0, 0]",288,"[676, 753, 773, 31, 91, 19, 32, 36, 42, 64, 77, 88, 41, 46, 501, 43, 135, 57, 75, 62, 44, 39, 288, 383, 84]"
10534,2014,5,"[339, 0, 0, 0, 0]",323,"[722, 343, 0, 339, 0, 323, 0, 0, 358, 0, 142, 0, 0, 0, 495, 295, 0, 0, 0, 412, 675, 538, 2]"
10538,2020,0,"[0, 0, 0, 0, 0]",84,"[84, 19, 254, 753, 754, 45, 773, 32, 66, 289, 42, 31, 153, 108, 383, 77, 82, 245, 81, 39, 729, 0, 384, 630, 517]"
10539,2978,2,"[0, 0, 0, 0, 0]",729,"[659, 313, 729, 254, 332, 453, 618, 739, 26, 0, 106, 0, 0, 589, 29, 0, 0, 8, 95, 0, 525, 59, 372, 559, 299]"
10540,1865,0,"[0, 0, 0, 0, 0]",254,"[254, 520, 501, 289, 753, 428, 66, 19, 46, 91, 55, 773, 383, 398, 18, 32, 44, 425, 17, 517, 754, 31, 59, 525, 45]"
10543,2025,0,"[0, 0, 0, 0, 0]",33,"[33, 773, 753, 25, 32, 54, 60, 66, 429, 494, 44, 84, 53, 383, 254, 46, 43, 17, 29, 31, 426, 375, 51, 425, 45]"
10544,2014,0,"[339, 323, 142, 0, 0]",722,"[722, 343, 0, 339, 0, 323, 0, 0, 358, 0, 142, 0, 0, 0, 495, 295, 0, 0, 0, 412, 675, 538, 2]"
10545,2978,2,"[729, 0, 0, 0, 0]",729,"[659, 313, 729, 254, 332, 453, 618, 739, 26, 0, 106, 0, 0, 589, 29, 0, 0, 8, 95, 0, 525, 59, 372, 559, 299]"
10546,1281,8,"[25, 25, 0, 0, 0]",375,"[55, 426, 429, 66, 289, 60, 501, 254, 375, 520, 25, 33, 108, 54, 153, 19, 39, 753, 245, 280, 494, 32, 51, 91, 31]"
10547,969,10,"[0, 0, 0, 0, 0]",278,"[473, 483, 435, 513, 467, 564, 110, 450, 502, 20, 278, 321, 102, 389, 614, 447, 284, 179, 126, 122, 303, 119, 588, 530, 291]"
10548,2008,0,"[0, 0, 0, 0, 0]",586,"[586, 308, 416, 698, 388, 708, 559, 0, 267, 360, 0, 0, 717, 0, 0, 0, 0, 313, 0, 292, 443, 616, 0, 334, 133]"
10550,3074,10,"[0, 0, 0, 0, 0]",523,"[429, 89, 426, 385, 450, 64, 371, 483, 121, 27, 523, 376, 380, 301, 179, 36, 33, 456, 447, 120, 38, 497, 112, 753, 576]"
10551,2575,0,"[0, 0, 0, 0, 0]",122,"[122, 110, 102, 126, 483, 55, 121, 289, 426, 429, 254, 435, 501, 20, 66, 321, 473, 385, 380, 91, 379, 775, 25, 143, 467]"
10553,2825,20,"[493, 456, 0, 0, 0]",573,"[253, 228, 266, 146, 456, 0, 0, 0, 372, 383, 89, 116, 140, 185, 194, 219, 221, 245, 440, 484, 573, 576, 0, 336, 418]"
10554,690,12,"[467, 0, 0, 0, 0]",447,"[121, 126, 380, 27, 508, 686, 379, 122, 110, 374, 434, 212, 447, 192, 102, 577, 467, 179, 479, 530, 624, 278, 0, 389, 0]"
10555,106,6,"[0, 0, 0, 0, 0]",20,"[179, 530, 379, 121, 389, 497, 20, 294, 119, 635, 431, 483, 447, 27, 380, 450, 279, 297, 284, 474, 508, 110, 126, 321, 303]"
10556,2575,6,"[122, 122, 0, 0, 0]",121,"[122, 110, 102, 126, 483, 55, 121, 289, 426, 429, 254, 435, 501, 20, 66, 321, 473, 385, 380, 91, 379, 775, 25, 143, 467]"
10557,2008,1,"[586, 0, 0, 0, 0]",308,"[586, 308, 416, 698, 388, 708, 559, 0, 267, 360, 0, 0, 717, 0, 0, 0, 0, 313, 0, 292, 443, 616, 0, 334, 133]"
10558,2825,20,"[493, 456, 573, 0, 0]",573,"[253, 228, 266, 146, 456, 0, 0, 0, 372, 383, 89, 116, 140, 185, 194, 219, 221, 245, 440, 484, 573, 576, 0, 336, 418]"
10559,1016,0,"[0, 0, 0, 0, 0]",64,"[64, 376, 426, 55, 456, 75, 289, 494, 153, 54, 520, 501, 27, 429, 42, 89, 254, 40, 129, 614, 588, 450, 66, 371, 121]"
10560,3144,3,"[0, 0, 0, 0, 0]",467,"[133, 353, 35, 467, 208, 141, 137, 510, 58, 14, 689, 168, 18, 112, 206, 587, 89, 659, 427, 717, 122, 132, 217, 186, 52]"
10561,1016,0,"[64, 0, 0, 0, 0]",64,"[64, 376, 426, 55, 456, 75, 289, 494, 153, 54, 520, 501, 27, 429, 42, 89, 254, 40, 129, 614, 588, 450, 66, 371, 121]"
10562,2575,0,"[122, 122, 121, 0, 0]",126,"[126, 27, 55, 91, 18, 467, 122, 736, 179, 379, 89, 587, 153, 424, 58, 754, 37, 405, 43, 717, 297, 133, 20, 255, 474]"
10565,3032,0,"[225, 0, 0, 0, 0]",225,"[225, 211, 158, 0, 376, 441, 38, 390, 0, 0, 0, 233, 0, 171, 0, 371, 120, 756, 40, 0, 103, 491, 170, 125, 143]"
10566,2825,24,"[493, 456, 573, 573, 496]",496,"[58, 428, 166, 222, 230, 445, 41, 717, 70, 164, 187, 205, 223, 463, 616, 46, 88, 204, 277, 0, 772, 22, 777, 392, 496]"
10567,3205,0,"[0, 0, 0, 0, 0]",501,"[501, 494, 753, 773, 121, 245, 53, 17, 35, 55, 32, 87, 717, 128, 133, 168, 465, 479, 515, 576, 651, 84, 659, 22, 210]"
10568,3144,4,"[467, 0, 0, 0, 0]",208,"[133, 353, 35, 467, 208, 141, 137, 510, 58, 14, 689, 168, 18, 112, 206, 587, 89, 659, 427, 717, 122, 132, 217, 186, 52]"
10572,3205,2,"[501, 0, 0, 0, 0]",753,"[501, 494, 753, 773, 121, 245, 53, 17, 35, 55, 32, 87, 717, 128, 133, 168, 465, 479, 515, 576, 651, 84, 659, 22, 210]"
10573,3144,22,"[467, 208, 0, 0, 0]",217,"[133, 353, 35, 467, 208, 141, 137, 510, 58, 14, 689, 168, 18, 112, 206, 587, 89, 659, 427, 717, 122, 132, 217, 186, 52]"
10574,2825,12,"[493, 456, 573, 573, 496]",494,"[297, 253, 228, 0, 266, 491, 696, 146, 229, 279, 456, 0, 494, 524, 0, 0, 0, 0, 372, 383, 89, 116, 140, 185, 194]"
10575,1320,7,"[18, 0, 0, 0, 0]",18,"[254, 371, 431, 576, 89, 110, 483, 18, 405, 46, 513, 123, 450, 91, 493, 20, 128, 143, 222, 524, 756, 88, 502, 41, 286]"
10577,1181,14,"[0, 0, 0, 0, 0]",187,"[141, 501, 120, 587, 307, 464, 40, 19, 524, 497, 70, 447, 128, 140, 187, 380, 509, 175, 245, 431, 55, 448, 41, 614, 44]"
10578,296,0,"[0, 0, 0, 0, 0]",760,"[760, 55, 89, 121, 289, 426, 429, 254, 501, 66, 385, 18, 125, 91, 380, 379, 775, 39, 44, 88, 376, 25, 110, 143, 36]"
10579,2710,22,"[133, 133, 214, 214, 214]",154,"[632, 759, 175, 141, 735, 0, 208, 318, 105, 182, 724, 528, 689, 728, 0, 132, 131, 0, 168, 387, 701, 139, 154, 196]"
10580,3205,3,"[501, 753, 0, 0, 0]",773,"[501, 494, 753, 773, 121, 245, 53, 17, 35, 55, 32, 87, 717, 128, 133, 168, 465, 479, 515, 576, 651, 84, 659, 22, 210]"
10582,702,13,"[0, 0, 0, 0, 0]",112,"[301, 312, 273, 0, 0, 542, 248, 696, 204, 0, 30, 336, 99, 112, 0, 140, 633, 0, 0, 672, 143, 654, 463, 631, 0]"
10583,3062,12,"[0, 0, 0, 0, 0]",464,"[614, 20, 371, 252, 483, 502, 110, 772, 505, 112, 321, 278, 464, 513, 450, 122, 215, 431, 560, 510, 123, 222, 756, 493, 523]"
