,session_id,user_id,timestamp,action_type,item_id,impressions,list_reference_item,pos_item_id,clicked
8825,624a63929d25f,2JI8O9FMRAWO,1541463678,clickout item,5155978,"['104880', '109351', '4342016', '104949', '2284048', '4626720', '1770143', '7893614', '104497', '5155978', '4409390', '2733700', '5723646', '5049220', '1329092', '917419', '990413', '104765', '104859', '5822734', '2342182', '9683104', '7118054', '3378261', '9501188']","['', '', '', '', '']",9,1.0
8826,624a63929d25f,2JI8O9FMRAWO,1541463866,clickout item,111534,"['104880', '326731', '477996', '109351', '3148916', '478121', '150138', '105014', '5659850', '5028116', '104558', '4345728', '111534', '4342016', '109350', '97584', '104565', '95685', '5433480', '104650', '4304686', '1797509', '104838', '1319947', '4389950']","['5155978', '', '', '', '']",12,1.0
8827,743cffea4ca1a,DTZHWQHX43QE,1541249268,clickout item,5155978,"['5155978', '1717829', '6452448', '109339', '2068758', '1670475', '3148916', '104800', '919457', '326716', '5958544', '4626720', '104565', '97504', '111534', '5152360', '104558', '477971', '1947355', '95794', '5822734', '3904508', '1713735', '104859', '2860914']","['', '', '', '', '']",0,1.0
8828,743cffea4ca1a,DTZHWQHX43QE,1541250332,clickout item,4094062,"['3497814', '7118054', '6044938', '655696', '2242038', '9204620', '4342016', '5874900', '5188226', '1352526', '3249257', '1336018', '4094062', '6418598', '4415314', '104639', '3477940', '2784864', '3231835', '2566708', '3249804', '2144560', '3761170', '5433480', '5594652']","['5155978', '', '', '', '']",12,1.0
8829,743cffea4ca1a,DTZHWQHX43QE,1541250400,clickout item,2632030,"['1668389', '5155978', '4345728', '2632030', '2183764', '104677', '150138', '5015898', '1223390', '5708658', '4143930', '7302096', '6110926', '1319947', '2671862', '478876', '4454760', '6462874', '478691', '2342182', '3133151', '1502147', '4415314', '2578660', '3224362']","['5155978', '4094062', '', '', '']",3,1.0
8830,8320586ebeb12,3LX1BWVC1RKI,1541251660,clickout item,926343,"['95685', '926343', '2097814', '132255', '8256462', '3877096', '5049220', '97505', '4974962', '2795080', '4583156', '109342', '9332960', '3956000', '7313648', '477986', '10083712', '5450846', '104653', '1367822', '5048198', '6245540', '5472684', '3241644', '9818548']","['', '', '', '', '']",1,1.0
8831,8320586ebeb12,3LX1BWVC1RKI,1541251718,clickout item,8256462,"['95685', '926343', '2097814', '132255', '8256462', '3877096', '5049220', '97505', '4974962', '2795080', '4583156', '109342', '9332960', '3956000', '7313648', '477986', '10083712', '5450846', '104653', '1367822', '5048198', '6245540', '5472684', '3241644', '9818548']","['926343', '', '', '', '']",4,1.0
8832,8320586ebeb12,3LX1BWVC1RKI,1541251959,clickout item,3877096,"['95685', '926343', '2097814', '132255', '8256462', '3877096', '5049220', '97505', '4974962', '2795080', '4583156', '109342', '9332960', '3956000', '7313648', '477986', '10083712', '5450846', '104653', '1367822', '5048198', '6245540', '5472684', '3241644', '9818548']","['926343', '8256462', '', '', '']",5,1.0
8833,900f159097244,139UF2IKEUNK,1541210973,clickout item,1670475,"['1670475', '104900', '2068758', '106405', '4327354', '109350', '109351', '104859', '655691', '104765', '5723646', '1055330', '1768863', '2235364', '5149062', '1329092', '2508024', '1770143', '478011', '2860914', '5830856', '1771981', '1223382', '2098164', '1713735']","['', '', '', '', '']",0,1.0
8834,9a05507ffeba9,4VT0MCU55N39,1541211717,clickout item,5790750,"['5790750', '326731', '6452448', '3148916', '104990', '5659850', '104650', '2924213', '4415314', '104558', '104880', '105014', '111534', '150138', '478121', '104809', '4155306', '153550', '4345728', '843141', '477996', '4304686', '2281300', '104877', '1319947']","['', '', '', '', '']",0,1.0
8835,b0c2274e174a5,E8DGZ2ITTN7G,1541192699,clickout item,150138,"['104735', '150138', '5433480', '6452448', '4415314', '5493194', '5688194', '104761', '109353', '1319947', '104848', '5790750', '477926', '2068758', '4454760', '6794024', '9282934', '3231835', '3224362', '1797509', '104706', '1890529', '104650', '104790', '109351']","['', '', '', '', '']",1,1.0
8836,c9900a3cbf443,F39BINKQCTIY,1541442331,clickout item,1477057,"['5822266', '1477057', '829671', '153550', '2788294', '960255', '1797509', '2004649', '104800', '3842192', '5493194', '104639', '5188226', '990413', '1770143', '4626720', '1055330', '5737270', '478011', '1329092', '104645', '655691', '1670475', '2284048', '97584']","['', '', '', '', '']",1,1.0
8837,dc9417aca6be7,B1CXRJALIB52,1541277205,clickout item,111534,"['104949', '111534', '97584', '843141', '2281300', '5507706', '104800', '109350', '4327354', '104645', '1255025', '1768863', '97505', '326716', '104554', '2788294', '5822734', '104990', '104838', '104793', '130772', '9282934', '2289804', '104776', '109337']","['', '', '', '', '']",1,1.0
8838,f276863749584,405CYD17RJ3U,1541350436,clickout item,4415314,"['4342016', '4415314', '2242038', '5874900', '4454760', '150138', '3477940', '104639', '4345728', '1475717', '478691', '5594652', '104677', '3497814', '7741706', '3231835', '5433480', '5708658', '5196406', '3761170', '3249257', '1319947', '5015898', '5150678', '3249804']","['', '', '', '', '']",1,1.0
8839,12210018995ed,PA4Q6IM821MS,1541483055,clickout item,1768863,"['109337', '2626948', '5433480', '918989', '5688194', '2878872', '1743531', '1179630', '2754760', '2734599', '5204272', '611536', '1768863', '3935932', '8428074', '478206', '4048376', '4094062', '104900', '3952934', '5123142', '5874900', '2815876', '962535', '2833190']","['', '', '', '', '']",12,1.0
8840,12210018995ed,PA4Q6IM821MS,1541483330,clickout item,3497814,"['5016850', '95685', '104800', '3904512', '5790750', '104793', '5708658', '104838', '478121', '109350', '3148916', '3497814', '8128170', '1475717', '104735', '104776', '97505', '4342016', '150138', '843141', '1204548', '104679', '1770143', '109343', '4389950']","['1768863', '', '', '', '']",11,1.0
8841,12210018995ed,PA4Q6IM821MS,1541483583,clickout item,104735,"['5016850', '95685', '104800', '3904512', '5790750', '104793', '5708658', '104838', '478121', '109350', '3148916', '3497814', '8128170', '1475717', '104735', '104776', '97505', '4342016', '150138', '843141', '1204548', '104679', '1770143', '109343', '4389950']","['1768863', '3497814', '', '', '']",14,1.0
8842,12210018995ed,PA4Q6IM821MS,1541483845,interaction item info,1768863,,"['1768863', '3497814', '104735', '', '']",-1,0.0
8843,12210018995ed,PA4Q6IM821MS,1541483879,clickout item,1768863,"['109337', '2626948', '5433480', '918989', '5688194', '2878872', '1743531', '1179630', '2754760', '2734599', '5204272', '611536', '1768863', '3935932', '8428074', '478206', '4048376', '4094062', '104900', '3952934', '5123142', '5874900', '2815876', '962535', '2833190']","['1768863', '3497814', '104735', '1768863', '']",12,1.0
8844,12210018995ed,PA4Q6IM821MS,1541484223,clickout item,5497220,"['6794024', '5497220', '109351', '5594652', '4800024', '903277', '104913', '109353', '153550', '104706', '106405', '104698', '4345728', '623276', '104790', '104680', '5066908', '477926', '1477057', '2281300', '9282934', '1670475', '104681', '104949', '104857']","['1768863', '3497814', '104735', '1768863', '1768863']",1,1.0
8845,12210018995ed,PA4Q6IM821MS,1541484714,clickout item,104650,"['6213724', '1208722', '7118054', '109339', '1166998', '951687', '2098164', '104882', '104765', '477986', '104789', '3477940', '104650', '104809', '5723646', '829671', '478871', '3189400', '109338', '326716', '6438418', '6272506', '477996', '6184226', '1170055']","['1768863', '3497814', '104735', '1768863', '1768863']",12,1.0
8846,12210018995ed,PA4Q6IM821MS,1541484876,clickout item,1768863,"['109337', '2626948', '5433480', '918989', '5688194', '2878872', '1743531', '1179630', '2754760', '2734599', '5204272', '1768863', '611536', '3935932', '8428074', '478206', '4048376', '4094062', '104900', '3952934', '5123142', '5874900', '2815876', '962535', '2833190']","['1768863', '3497814', '104735', '1768863', '1768863']",11,1.0
8847,12210018995ed,PA4Q6IM821MS,1541486167,interaction item info,1768863,,"['1768863', '3497814', '104735', '1768863', '1768863']",-1,0.0
8848,12210018995ed,PA4Q6IM821MS,1541486193,clickout item,1768863,"['109337', '2626948', '5433480', '918989', '5688194', '2878872', '1743531', '1179630', '2754760', '2734599', '5204272', '1768863', '611536', '3935932', '8428074', '478206', '4048376', '4094062', '104900', '3952934', '5123142', '5874900', '2815876', '962535', '2833190']","['1768863', '3497814', '104735', '1768863', '1768863']",11,1.0
8849,1a977ddced5b6,U6WA0A5W0MPM,1541190702,clickout item,5188226,"['5188226', '1319947', '478691', '104639', '150138', '1502147', '1668389', '6861472', '478121', '4342016', '4345728', '5594652', '5874900', '3224362', '477996', '5433480', '1223390', '104866', '5708658', '1475717', '655696', '104650', '2242038', '104677', '5196406']","['', '', '', '', '']",0,1.0
8850,3110ca6567525,M1FJTOC2CE66,1541080419,clickout item,9669422,"['926343', '106942', '4087560', '104648', '10183344', '9669422', '1055330', '1770143', '1208722', '1771981', '104900', '6452448', '2303306', '153550', '1471997', '2627243', '5723646', '2068758', '1921529', '3217370', '829671', '925941', '1179630', '326781', '960255']","['', '', '', '', '']",5,1.0
8851,459e3f446d322,KHHMBI6ILIIU,1541546812,clickout item,4304686,"['4304686', '477996', '104990', '1223390', '104677', '104650', '104880', '478121', '5497220', '104793', '1890829', '5066908', '326731', '4155306', '6861472', '109351', '477986', '2289804', '106942', '5659850', '4342016', '5790750', '3477940', '3497814', '104639']","['', '', '', '', '']",0,1.0
8852,462c3f127a957,LQ2VNCTO5AN4,1541535646,clickout item,1890829,"['104880', '1040514', '1890829', '7341706', '95794', '2745973', '3533498', '2119330', '5659850', '6549868', '104913', '5123142', '4594598', '5049220', '132255', '3496014', '5450846', '5771202', '104983', '3798160', '3065803', '4602492', '4571086', '104497']","['', '', '', '', '']",2,1.0
8853,462c3f127a957,LQ2VNCTO5AN4,1541536626,clickout item,104706,"['109353', '97505', '95685', '104706', '104698', '106405', '104558', '104565', '104776', '104793', '104990', '105014', '104790', '106942', '105002', '109350', '104838', '104882', '1890829', '1768863', '109339', '104800', '104949', '111534', '104880']","['1890829', '', '', '', '']",3,1.0
8854,462c3f127a957,LQ2VNCTO5AN4,1541537021,clickout item,5659850,"['106405', '1768863', '104558', '104800', '104838', '104949', '109350', '1890829', '104880', '1040514', '7341706', '6794024', '326716', '9317042', '95794', '2745973', '104859', '3533498', '2119330', '5659850', '6549868', '1223382', '919457', '104913']","['1890829', '104706', '', '', '']",19,1.0
8855,477cf5d6ce444,71Q38052XJ3O,1541280275,interaction item info,925259,,"['', '', '', '', '']",-1,0.0
8856,4918e38108012,NF6JO78TGCHI,1541445032,clickout item,104706,"['104706', '104776', '326731', '109351', '150138', '4345728', '5015898', '4454760', '4415314', '3497814', '3231835']","['', '', '', '', '']",0,1.0
8857,4b8005279d1f9,71Q38052XJ3O,1541191990,clickout item,5155978,"['5155978', '2734599', '4986828', '3378261', '2707953', '1156283', '2671862', '4048376', '4942724', '2578660', '6680288', '3874892', '4498978', '4997570', '5725740', '8301552', '3849028']","['', '', '', '', '']",0,1.0
8858,617264193cd04,XCEYG4W5LBGV,1541447882,clickout item,3249257,"['1319947', '5433480', '3904512', '5737270', '3249804', '5660226', '5155978', '4800516', '623276', '3224362', '2733700', '478691', '5188226', '5150678', '3761170', '3497814', '1502147', '3231835', '1668389', '5874900', '5594652', '104677', '5196406', '6861472', '3249257']","['', '', '', '', '']",24,1.0
8859,650e10b6704a3,KND942M6A0DP,1541323293,clickout item,4800516,"['3049282', '150138', '4342016', '4800516', '4345728', '4415314', '4454760', '5708658', '5874900', '1319947', '2242038', '104677', '5660226', '104639', '5737270', '5594652', '5433480', '1668389', '3249804', '5188226', '3224362', '623276', '3231835', '1223390', '3904512']","['', '', '', '', '']",3,1.0
8860,650e10b6704a3,KND942M6A0DP,1541323741,interaction item info,623276,,"['4800516', '', '', '', '']",-1,0.0
8861,650e10b6704a3,KND942M6A0DP,1541323756,clickout item,623276,"['4800516', '5660226', '623276', '2733700', '3049282', '3904508', '477966', '2891934', '1253348', '3219384', '3091218', '4530364', '6686438', '1887837', '2417388', '8337730', '5433480', '3904512', '6275422', '6046044', '3974784', '9024012', '5741562', '5737270', '4970684']","['4800516', '623276', '', '', '']",2,1.0
8862,66104468f9ae5,0ZH1BDWK1IRU,1541445141,clickout item,5433480,"['5433480', '5660226', '104639', '3904512', '478691', '5150678', '150138', '477996', '4800516', '5594652', '6861472', '478121', '5737270', '3249804', '4415314', '4345728', '4342016', '1319947', '104735', '1668389', '5708658', '623276', '5874900', '3761170', '1223390']","['', '', '', '', '']",0,1.0
8863,66104468f9ae5,0ZH1BDWK1IRU,1541445246,clickout item,5433480,"['5433480', '5594652', '3904512', '104639', '1475717', '5737270', '3817356', '5150678', '3249804', '3378261', '5028116', '5196406', '6861472', '4415314', '3249257', '3231835', '3874892', '3477940', '3497814', '3249251', '3761170']","['5433480', '', '', '', '']",0,1.0
8864,66104468f9ae5,0ZH1BDWK1IRU,1541446195,clickout item,104639,"['5433480', '5594652', '3904512', '104639', '1475717', '5737270', '3817356', '5150678', '3249804', '3378261', '5028116', '5196406', '6861472', '4415314', '3249257', '3231835', '3874892', '3477940', '3497814', '3249251', '3761170']","['5433480', '5433480', '', '', '']",3,1.0
8865,66104468f9ae5,0ZH1BDWK1IRU,1541446252,interaction item info,104639,,"['5433480', '5433480', '104639', '', '']",-1,0.0
8866,66104468f9ae5,0ZH1BDWK1IRU,1541446253,clickout item,104639,"['5433480', '5594652', '3904512', '104639', '1475717', '5737270', '3817356', '5150678', '3249804', '3378261', '5028116', '5196406', '6861472', '4415314', '3249257', '3231835', '3874892', '3477940', '3497814', '3249251', '3761170']","['5433480', '5433480', '104639', '104639', '']",3,1.0
8867,66104468f9ae5,0ZH1BDWK1IRU,1541446276,clickout item,104639,"['5433480', '5594652', '3904512', '104639', '1475717', '5737270', '3817356', '5150678', '3249804', '3378261', '5028116', '5196406', '6861472', '4415314', '3249257', '3231835', '3874892', '3477940', '3497814', '3249251', '3761170']","['5433480', '5433480', '104639', '104639', '104639']",3,1.0
8868,815320b978030,40YICXJIIG02,1541193437,clickout item,109350,"['109350', '97505', '104648', '104645', '3148916', '95794', '109351', '104913', '104558', '104706', '104776', '105014', '1670475', '4274266', '4342016', '150138', '104800', '4327354', '104882', '104790', '95685', '104565', '104838', '2342182', '5507706']","['', '', '', '', '']",0,1.0
8869,942f479a3dac6,Q5UJW3KMQ2J2,1541074105,clickout item,104788,"['95685', '5763334', '477986', '104811', '104706', '6549868', '2097814', '926343', '132255', '478096', '104788', '97505', '8256462', '2924213', '109342', '5790750', '4583156', '3877096', '2795080', '3148916', '5049220', '4974962', '9332960', '2119330', '9336596']","['', '', '', '', '']",10,1.0
8870,942f479a3dac6,Q5UJW3KMQ2J2,1541074711,clickout item,2289804,"['2289804', '2924213', '2788294', '111534', '3148916', '104788', '104990', '106405', '477986', '5497220', '5659850', '5790750', '104800', '118472', '104776', '109353', '4327354', '104848', '97505', '5507706', '104558', '104941', '4549880', '104648', '104706']","['104788', '', '', '', '']",0,1.0
8871,9a86125f59343,M086HIJEECG1,1541287589,clickout item,3148916,"['3148916', '5659850', '104788', '111534', '326731', '95794', '5763334', '5507706', '95685', '843141', '105014', '5790750', '104565', '2924213', '477971', '97505', '104800', '5497220', '104880', '104809', '104838', '104706', '104698', '478096', '104848']","['', '', '', '', '']",0,1.0
8872,9f8b6cc857b07,G8JFQ6OA4TN3,1541163395,clickout item,104838,"['104838', '3148916', '111534', '5507706', '104558', '104800', '2924213', '95794', '104790', '104645', '104811', '104990', '5659850', '104809', '104776', '104949', '104565', '95685', '843141', '104788', '5790750', '104706', '2281300', '104698', '104680']","['', '', '', '', '']",0,1.0
8873,a0a963bb2317d,HL0X64O12P6I,1541483209,clickout item,6861472,"['5028116', '5150678', '5594652', '104639', '3249804', '3231835', '6861472', '1475717', '3904512', '3761170', '3477940', '5015898', '4102064', '3249251', '3188420', '5188226', '478876', '2892230', '8905428', '3907862', '6418598', '5660226', '1156283', '2342182', '3133151']","['', '', '', '', '']",6,1.0
