item_id,properties
9494326,House / Apartment
1887837,Hostel|Free WiFi (Combined)|Porter|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|WiFi (Public Areas)|Swimming Pool (Outdoor)|Beach|Good Rating|Room Service|Terrace (Hotel)|Very Good Rating|Television|Direct beach access|Shower|Honeymoon|Singles|WiFi (Rooms)|Swimming Pool (Combined Filter)|Surfing|Openable Windows|Free WiFi (Public Areas)|Satellite TV|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Pool Table|Satisfactory Rating
3497814,Ironing Board|Free WiFi (Combined)|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Business Centre|Deck Chairs|Family Friendly|Room Service (24/7)|Conference Rooms|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 2 Stars|Radio|From 4 Stars|From 3 Stars|Excellent Rating|Childcare|Desk|Good Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Laundry Service|Very Good Rating|Television|Business Hotel|Shower|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Openable Windows|Airport Shuttle|Satellite TV|Lift|Restaurant|Express Check-In / Check-Out|Telephone|Car Park|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Teleprinter|Cable TV|Hotel Bar|5 Star|Satisfactory Rating
3590712,Free WiFi (Combined)|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Sauna|WiFi (Public Areas)|Business Centre|Deck Chairs|Conference Rooms|Gym|Hairdryer|Beach|From 2 Stars|Radio|4 Star|From 4 Stars|From 3 Stars|Convention Hotel|Excellent Rating|Body Treatments|Desk|Good Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Laundry Service|Very Good Rating|Television|Business Hotel|Shower|Jacuzzi (Hotel)|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Design Hotel|Lift|Restaurant|Spa (Wellness Facility)|Safe (Hotel)|Telephone|Car Park|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating
3842238,Free WiFi (Combined)|Free WiFi (Rooms)|WiFi (Public Areas)|From 2 Stars|Convenience Store|Good Rating|Luxury Hotel|Laundry Service|Very Good Rating|Shower|Pet Friendly|WiFi (Rooms)|Openable Windows|Free WiFi (Public Areas)|Lift|Express Check-In / Check-Out|Safe (Hotel)|Car Park|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|2 Star|Satisfactory Rating
3994886,House / Apartment|Sitting Area (Rooms)|Telephone|Air Conditioning
4143930,Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|WiFi (Public Areas)|Electric Kettle|Family Friendly|Microwave|Beach|Sitting Area (Rooms)|Good Rating|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Fan|Flatscreen TV|Honeymoon|Singles|Computer with Internet|Fridge|WiFi (Rooms)|Openable Windows|Free WiFi (Public Areas)|Satellite TV|Express Check-In / Check-Out|Air Conditioning|Satisfactory Rating
4605700,Self Catering|Non-Smoking Rooms|Fitness|Sauna|Balcony|WiFi (Public Areas)|Table Tennis|Cosmetic Mirror|Deck Chairs|Playground|Microwave|Swimming Pool (Outdoor)|Gym|Convenience Store|Sitting Area (Rooms)|Convention Hotel|Desk|Luxury Hotel|Terrace (Hotel)|Laundry Service|Television|Shower|Flatscreen TV|Fridge|Swimming Pool (Combined Filter)|Openable Windows|Satellite TV|Lift|Central Heating|Car Park|Hotel|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating
4709508,Self Catering|Non-Smoking Rooms|Balcony|WiFi (Public Areas)|Cosmetic Mirror|Desk|Terrace (Hotel)|Laundry Service|Television|Shower|Hairdresser|Computer with Internet|Fridge|Serviced Apartment|Washing Machine|Airport Shuttle|Satellite TV|Lift|Air Conditioning
6628598,Hotel
9435460,House / Apartment
2235364,Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Surfing|Very Good Rating|Shower|Deck Chairs|WiFi (Public Areas)|Swimming Pool (Outdoor)|Beach|Good Rating|Hostel|Gay-friendly|Bike Rental|Singles|Pet Friendly|Excellent Rating|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Openable Windows
3877096,Desk|Air Conditioning|Cable TV|Satisfactory Rating|Radio|Airport Hotel|Very Good Rating|Television|Shower|Restaurant|Cosmetic Mirror|WiFi (Public Areas)|Microwave|Beach|Good Rating|Ironing Board|Free WiFi (Combined)|House / Apartment|Airport Shuttle|Sitting Area (Rooms)|Self Catering|Free WiFi (Rooms)|Fan|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Openable Windows
3881222,Desk|Reception (24/7)|Air Conditioning|Cable TV|Airport Hotel|Shower|WiFi (Public Areas)|Microwave|Ironing Board|Free WiFi (Combined)|House / Apartment|Airport Shuttle|Sitting Area (Rooms)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Fan|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Electric Kettle|Openable Windows
3948252,Desk|Air Conditioning|Cable TV|Television|Shower|Restaurant|Cosmetic Mirror|WiFi (Public Areas)|Microwave|Hairdryer|Ironing Board|Free WiFi (Combined)|House / Apartment|Sitting Area (Rooms)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Fan|Flatscreen TV|Computer with Internet|Fridge|Laundry Service|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Electric Kettle|Openable Windows
5123142,Desk|Reception (24/7)|Air Conditioning|Hotel Bar|Adults Only|Satisfactory Rating|Terrace (Hotel)|Surfing|Very Good Rating|Shower|Restaurant|WiFi (Public Areas)|Beach|Good Rating|Ironing Board|Hostel|Free WiFi (Combined)|Airport Shuttle|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Laundry Service|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Openable Windows
4594598,Car Park|Telephone|Air Conditioning|Cable TV|Adults Only|Bathtub|Satisfactory Rating|Microwave|Satellite TV|Openable Windows|Hairdryer|Hypoallergenic Bedding|Good Rating|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Flatscreen TV|Fridge|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Airport Hotel|Room Service|Hiking Trail|Very Good Rating|Television|Shower|Laundry Service|Electric Kettle|Desk|Radio|WiFi (Public Areas)|Sitting Area (Rooms)
7360208,Satisfactory Rating|Beach|Good Rating|House / Apartment|Very Good Rating
8312856,House / Apartment
8459162,Hotel
104848,Sailing|Family Friendly|Car Park|Bowling|Laundry Service|Conference Rooms|WiFi (Public Areas)|Business Centre|Gay-friendly|From 2 Stars|Desk|Radio|4 Star|From 4 Stars|Diving|Restaurant|Surfing|Honeymoon|Large Groups|Boutique Hotel|Singles|Computer with Internet|WiFi (Rooms)|Lift|Central Heating|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|Boat Rental|Bike Rental|Non-Smoking Rooms|Concierge|Safe (Rooms)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Satisfactory Rating|Cot|Hairdryer|Beach|From 3 Stars|Convention Hotel
2795080,Openable Windows|WiFi (Public Areas)|Sitting Area (Rooms)|Surfing|Electric Kettle|Fan|Singles|Fridge|WiFi (Rooms)|Lift|Very Good Rating|Television|Shower|House / Apartment|Self Catering|Non-Smoking Rooms|Safe (Hotel)|Air Conditioning|Cable TV|Satisfactory Rating|Microwave|Good Rating
3241644,Openable Windows|Sitting Area (Rooms)|Electric Kettle|Fan|Fridge|WiFi (Rooms)|Lift|Television|Shower|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Air Conditioning|Microwave
4087560,Solarium|Openable Windows|Sauna|WiFi (Public Areas)|Sitting Area (Rooms)|Airport Shuttle|Fan|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Airport Hotel|Hiking Trail|Terrace (Hotel)|Towels|Television|Shower|Free WiFi (Combined)|House / Apartment|Porter|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Air Conditioning|Bathtub|Microwave|Cot
104800,Radio|4 Star|From 4 Stars|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Free WiFi (Combined)|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Deck Chairs|Family Friendly|Conference Rooms|Flatscreen TV|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Swimming Pool (Outdoor)|Gym|Beach|From 3 Stars|Good Rating|From 2 Stars|Desk|Sauna|Laundry Service|WiFi (Public Areas)|Business Centre|Sitting Area (Rooms)|Express Check-In / Check-Out|Openable Windows|Car Park|Restaurant|Surfing
908573,Room Service|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Free WiFi (Combined)|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Deck Chairs|Family Friendly|Room Service (24/7)|Conference Rooms|Jacuzzi (Hotel)|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|From 2 Stars|Desk|Sauna|Laundry Service|WiFi (Public Areas)|3 Star|Business Centre|Express Check-In / Check-Out|Openable Windows|Car Park|Restaurant
5066908,4 Star|From 4 Stars|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Free WiFi (Combined)|Accessible Hotel|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Flatscreen TV|Honeymoon|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Swimming Pool (Bar)|Hotel Bar|Satisfactory Rating|Swimming Pool (Outdoor)|Hairdryer|Beach|Accessible Parking|From 3 Stars|Good Rating|From 2 Stars|Desk|Excellent Rating|Laundry Service|WiFi (Public Areas)|Design Hotel|Express Check-In / Check-Out|Car Park|Restaurant
6698470,Guest House|Beach
104793,Cosmetic Mirror|Convenience Store|Diving|Radio|From 4 Stars|WiFi (Public Areas)|Business Centre|From 2 Stars|Solarium|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating|Honeymoon|Large Groups|Computer with Internet|Surfing|Volleyball|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Room Service|Hiking Trail|Luxury Hotel|Car Park|Sailing|Terrace (Hotel)|Towels|Very Good Rating|Conference Rooms|Horse Riding|Television|Business Hotel|Direct beach access|Shower|Openable Windows|Express Check-In / Check-Out|Spa (Wellness Facility)|Tennis Court (Indoor)|Sauna|Laundry Service|Electric Kettle|Deck Chairs|Family Friendly|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|Desk|Accessible Hotel|Bike Rental|Self Catering|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Satellite TV|Sitting Area (Rooms)|On-Site Boutique Shopping|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|5 Star|Restaurant|Bathtub|Satisfactory Rating
962595,WiFi (Public Areas)|Gay-friendly|From 2 Stars|Beach|From 3 Stars|Good Rating|Large Groups|Singles|Surfing|Table Tennis|WiFi (Rooms)|Free WiFi (Public Areas)|Hiking Trail|Terrace (Hotel)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Ironing Board|Hostel|Free WiFi (Combined)|Accessible Hotel|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Fitness|Reception (24/7)|Air Conditioning|Hotel Bar|Pool Table|Airport Shuttle|Satisfactory Rating
2047519,Diving|WiFi (Public Areas)|Gay-friendly|Microwave|Hairdryer|Beach|Good Rating|Large Groups|Singles|Surfing|Volleyball|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Hiking Trail|Sailing|Very Good Rating|Television|Shower|Openable Windows|Express Check-In / Check-Out|Family Friendly|Ironing Board|Hostel|Free WiFi (Combined)|Tennis Court|Boat Rental|Desk|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Fitness|Safe (Hotel)|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Airport Shuttle|Satisfactory Rating
4102214,Cosmetic Mirror|WiFi (Public Areas)|Microwave|Good Rating|Fan|Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Very Good Rating|Television|Shower|Openable Windows|Ironing Board|Free WiFi (Combined)|Desk|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Reception (24/7)|Air Conditioning|Cable TV|Satellite TV|Sitting Area (Rooms)|Restaurant|Satisfactory Rating
4760968,From 2 Stars|Fan|Large Groups|Fridge|WiFi (Rooms)|Serviced Apartment|Lift|Central Heating|Television|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|Porter|Self Catering|Free WiFi (Rooms)|Safe (Rooms)|Air Conditioning|Satellite TV
4986828,WiFi (Public Areas)|Gay-friendly|Good Rating|Fan|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Hiking Trail|Terrace (Hotel)|Very Good Rating|Shower|Openable Windows|Electric Kettle|Free WiFi (Combined)|Eco-Friendly hotel|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Reception (24/7)|Hotel Bar|Restaurant|Pousada (BR)|Satisfactory Rating
104917,Gay-friendly|From 2 Stars|Family Friendly|Room Service (24/7)|Openable Windows|Cot|Gym|Hairdryer|Beach|Hypoallergenic Bedding|From 3 Stars|Good Rating|Flatscreen TV|Honeymoon|Large Groups|Boutique Hotel|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Conference Rooms|3 Star|Restaurant|Surfing|Laundry Service|Radio|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Sun Umbrellas|Hotel Bar|Satisfactory Rating|WiFi (Public Areas)|Free WiFi (Combined)|Romantic|Porter|Childcare|Bike Rental|Free WiFi (Rooms)|Car Park|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower
4304686,From 2 Stars|Deck Chairs|Family Friendly|Desk|Airport Shuttle|Openable Windows|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Sitting Area (Rooms)|Flatscreen TV|Large Groups|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Conference Rooms|3 Star|Restaurant|Laundry Service|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Balcony|WiFi (Public Areas)|Ironing Board|Free WiFi (Combined)|Romantic|Porter|Business Centre|Free WiFi (Rooms)|Car Park|Non-Smoking Rooms|Safe (Rooms)|Fitness|Airport Hotel|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower
5612142,Gay-friendly|From 2 Stars|Openable Windows|From 3 Stars|Large Groups|Singles|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Reception (24/7)|Laundry Service|From 4 Stars|Air Conditioning|Adults Only|WiFi (Public Areas)|Hostel|Free WiFi (Combined)|Free WiFi (Rooms)|Car Park|Non-Smoking Rooms|Terrace (Hotel)|Shower
8757178,House / Apartment
9265690,House / Apartment
107293,Family Friendly|Free WiFi (Combined)|Tennis Court|Romantic|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Openable Windows|Car Park|Surfing|From 2 Stars|Tennis Court (Indoor)|Diving|WiFi (Public Areas)|Laundry Service|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|2 Star|Satisfactory Rating|Hairdryer|Beach|From 3 Stars|Good Rating|Large Groups|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Direct beach access|Shower
4016216,House / Apartment|Satisfactory Rating|Good Rating|Very Good Rating
4632600,Deck Chairs|Free WiFi (Combined)|Free WiFi (Rooms)|Concierge|Safe (Rooms)|Restaurant|Design Hotel|Openable Windows|Solarium|Airport Shuttle|Desk|Gay-friendly|From 2 Stars|Radio|From 4 Stars|WiFi (Public Areas)|Laundry Service|Safe (Hotel)|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Massage|Hotel Bar|Satisfactory Rating|Swimming Pool (Outdoor)|Hairdryer|From 3 Stars|Good Rating|Honeymoon|Boutique Hotel|Singles|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Theme Hotel|Terrace (Hotel)|Towels|Very Good Rating|Business Hotel|Shower
5688194,Family Friendly|Gay-friendly|From 2 Stars|3 Star|Hotel|Satisfactory Rating|Beach|Convention Hotel|Good Rating|Large Groups|Singles|Luxury Hotel|Very Good Rating|Business Hotel
6553322,House / Apartment|Beach|Pet Friendly
8950806,House / Apartment
903277,From 2 Stars|WiFi (Public Areas)|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|WiFi (Rooms)|Free WiFi (Public Areas)|Hotel|Reception (24/7)|Air Conditioning|2 Star|Luxury Hotel|Theme Hotel|Television|Shower|Openable Windows
2858820,Radio|WiFi (Public Areas)|Cosmetic Mirror|Free WiFi (Combined)|Free WiFi (Rooms)|Beach|Good Rating|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|2 Star|Adults Only|Satisfactory Rating|Airport Hotel|Room Service|Luxury Hotel|Television|Shower|Openable Windows|Car Park
5188226,Business Centre|WiFi (Public Areas)|Laundry Service|Desk|3 Star|Ironing Board|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Cot|Hairdryer|Good Rating|Flatscreen TV|Computer with Internet|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Car Park|Restaurant|Express Check-In / Check-Out
8000398,Hotel
9317042,Excellent Rating|House / Apartment|Good Rating|Satisfactory Rating|Very Good Rating
109338,Conference Rooms|Balcony|WiFi (Public Areas)|Radio|Sauna|From 2 Stars|Laundry Service|3 Star|Diving|Business Centre|Deck Chairs|Family Friendly|Cosmetic Mirror|Desk|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|Accessible Parking|From 3 Stars|Good Rating|Honeymoon|Large Groups|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Tennis Court|Boat Rental|Accessible Hotel|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Satisfactory Rating|Car Park|Openable Windows|Bowling|Restaurant|Surfing|Sailing
990413,Conference Rooms|Laundry Service|3 Star|Business Centre|Desk|Beach|Good Rating|Computer with Internet|Lift|Concierge|Safe (Rooms)|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Car Park|Openable Windows|Restaurant
4970684,Balcony|Electric Kettle|Desk|Microwave|Pet Friendly|Fridge|Lift|House / Apartment|Self Catering|Non-Smoking Rooms|Hotel Bar|Airport Shuttle
5177946,House / Apartment
9330976,Hotel
1046434,Table Tennis|Bowling|Openable Windows|WiFi (Public Areas)|Sitting Area (Rooms)|Diving|Laundry Service|Airport Shuttle|Express Check-In / Check-Out|Spa (Wellness Facility)|Tennis Court (Indoor)|Safe (Hotel)|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Pool Table|Satisfactory Rating|Fan|Flatscreen TV|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Hostel|Free WiFi (Combined)|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Beach|Good Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Shower
1223390,Golf Course|Surfing|Openable Windows|Conference Rooms|4 Star|From 4 Stars|Playground|WiFi (Public Areas)|Sitting Area (Rooms)|On-Site Boutique Shopping|Diving|Deck Chairs|Family Friendly|Room Service (24/7)|Car Park|From 2 Stars|Restaurant|Laundry Service|Desk|Business Centre|Tennis Court (Indoor)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Bathtub|Satisfactory Rating|Jacuzzi (Hotel)|Hairdresser|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Lift|Tennis Court|Romantic|Accessible Hotel|Porter|Bike Rental|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Direct beach access|Shower
